Master Planning Family,Product Group,Product Line,Product Price Group,Product Sub Group,Short Name
892, ,22,1,0,37,10879
893, ,22,1,0,37,10879
894,   ,6,1, ,95,10971
895,   ,6,1, ,95,10971
896,   ,6,1, ,95,10971
897,   ,6,1,0,95,10971
898,   ,6,1,0,95,10971
899,   ,6,1,0,95,10971
900,   ,16,1,   ,65,10787
901,   ,16,1,   ,65,10787
902,   ,16,1,   ,65,10787
903,G17,16,1, ,65,10787
904,G17,16,1, ,65,10787
905,G17,16,1, ,65,10787
906,G13,16,1, ,65,10787
907,G13,16,1, ,65,10787
908,G13,16,1, ,65,10787
909,   ,10,1,   ,15,10993
910,   ,10,1,   ,15,10993
911,   ,10,1,   ,15,10993
912, ,10,1,N,15,10993
913, ,10,1,N,15,10993
914, ,10,1,N,15,10993
915,   ,4,2,   ,19,10005
916,   ,4,2,   ,19,10005
917,   ,4,2,   ,19,10005
918,P01,4,2,   ,19,10005
919,P01,4,2,   ,19,10005
920,P01,4,2,   ,19,10005
921, ,4,2,N,19,10005
922, ,4,2,N,19,10005
923, ,4,2,N,19,10005
924,0,4,2,1,19,10005
925,0,4,2,1,19,10005
926,0,4,2,1,19,10005
927,50,21,1,N,46,10856
928,50,21,1,N,46,10856
929,50,21,1,N,46,10856
930,G17,21,1, ,46,10856
931,G17,21,1, ,46,10856
932,G17,21,1, ,46,10856
933,G03,21,1, ,46,10856
934,G03,21,1, ,46,10856
935,G03,21,1, ,46,10856
936, ,4,2,N,90,10915
937, ,4,2,N,90,10915
938, ,4,2,N,90,10915
939,G17,4,2, ,90,10915
940,G17,4,2, ,90,10915
941,G17,4,2, ,90,10915
942,   ,4,2,0,90,10915
943,   ,4,2,0,90,10915
944,   ,4,2,0,90,10915
945, ,4,2,N,19,10316
946, ,4,2,N,19,10316
947, ,4,2,N,19,10316
948,ATV,4,2,N,19,10316
949,ATV,4,2,N,19,10316
950,ATV,4,2,N,19,10316
951,   ,4,2, ,19,10316
952,   ,4,2, ,19,10316
953,   ,4,2, ,19,10316
954,30,19,1,N,99,10820
955,30,19,1,N,99,10820
956,30,19,1,N,99,10820
957,G03,19,1, ,99,10820
958,G03,19,1, ,99,10820
959,G03,19,1, ,99,10820
960,   ,19,1,0,99,10820
961,   ,19,1,0,99,10820
962,   ,19,1,0,99,10820
963,50,22,1,N,38,10880
964,50,22,1,N,38,10880
965,50,22,1,N,38,10880
966, ,22,1,N,38,10880
967, ,22,1,N,38,10880
968, ,22,1,N,38,10880
969,N,22,1,        ,38,10880
970,N,22,1,        ,38,10880
971,N,22,1,        ,38,10880
972,30,21,1,N,83,10232
973,30,21,1,N,83,10232
974,30,21,1,N,83,10232
975,30,21,1,N,83,10232
976,30,21,1,N,83,10232
977,30,21,1,N,83,10232
978,50,21,1,N,83,10232
979,50,21,1,N,83,10232
980,50,21,1,N,83,10232
981,   ,2,1, ,26,10279
982,   ,2,1, ,26,10279
983,   ,2,1, ,26,10279
984,G17,2,1, ,26,10279
985,G17,2,1, ,26,10279
986,G17,2,1, ,26,10279
987,N,2,1,        ,26,10279
988,N,2,1,        ,26,10279
989,N,2,1,        ,26,10279
990, ,4,2,N,19,10006
991, ,4,2,N,19,10006
992, ,4,2,N,19,10006
993,G07,4,2, ,19,10006
994,G07,4,2, ,19,10006
995,G07,4,2, ,19,10006
996,0,4,2,1,19,10006
997,0,4,2,1,19,10006
998,0,4,2,1,19,10006
999,   ,21,1,   ,45,10224
1000,   ,21,1,   ,45,10224
1001,   ,21,1,   ,45,10224
1002,10,21,1,N,45,10224
1003,10,21,1,N,45,10224
1004,10,21,1,N,45,10224
1005, ,21,1,N,45,10224
1006, ,21,1,N,45,10224
1007, ,21,1,N,45,10224
1008,30,3,1,N,4,10302
1009,30,3,1,N,4,10302
1010,30,3,1,N,4,10302
1011,50,3,1,N,4,10302
1012,50,3,1,N,4,10302
1013,50,3,1,N,4,10302
1014, ,3,1,N,4,10302
1015, ,3,1,N,4,10302
1016, ,3,1,N,4,10302
1017,50,4,2,N,19,10627
1018,50,4,2,N,19,10627
1019,50,4,2,N,19,10627
1020,50,4,2,N,19,10627
1021,50,4,2,N,19,10627
1022,50,4,2,N,19,10627
1023,50,4,2,N,19,10627
1024,50,4,2,N,19,10627
1025,50,4,2,N,19,10627
1026,G17,4,2, ,90,10916
1027,G17,4,2, ,90,10916
1028,G17,4,2, ,90,10916
1029,   ,4,2,0,90,10916
1030,   ,4,2,0,90,10916
1031,   ,4,2,0,90,10916
1032,0,4,2,300,90,10916
1033,0,4,2,300,90,10916
1034,0,4,2,300,90,10916
1035,30,19,1,N,61,10181
1036,30,19,1,N,61,10181
1037,30,19,1,N,61,10181
1038,50,19,1,N,61,10181
1039,50,19,1,N,61,10181
1040,50,19,1,N,61,10181
1041, ,19,1,0,61,10181
1042, ,19,1,0,61,10181
1043, ,19,1,0,61,10181
1044,50,2,1,N,25,10280
1045,50,2,1,N,25,10280
1046,50,2,1,N,25,10280
1047,G17,2,1, ,25,10280
1048,G17,2,1, ,25,10280
1049,G17,2,1, ,25,10280
1050,N,2,1,        ,25,10280
1051,N,2,1,        ,25,10280
1052,N,2,1,        ,25,10280
1053,   ,6,1,   ,58,10348
1054,   ,6,1,   ,58,10348
1055,   ,6,1,   ,58,10348
1056, ,6,1,N,58,10348
1057, ,6,1,N,58,10348
1058, ,6,1,N,58,10348
1059,N,6,1,        ,58,10348
1060,N,6,1,        ,58,10348
1061,N,6,1,        ,58,10348
1062,50,19,1,N,61,10484
1063,50,19,1,N,61,10484
1064,50,19,1,N,61,10484
1065,50,19,1,N,61,10484
1066,50,19,1,N,61,10484
1067,50,19,1,N,61,10484
1068,G17,19,1, ,61,10484
1069,G17,19,1, ,61,10484
1070,G17,19,1, ,61,10484
1071,50,3,1,N,49,10594
1072,50,3,1,N,49,10594
1073,50,3,1,N,49,10594
1074,G17,3,1, ,49,10594
1075,G17,3,1, ,49,10594
1076,G17,3,1, ,49,10594
1077,N,3,1,        ,49,10594
1078,N,3,1,        ,49,10594
1079,N,3,1,        ,49,10594
1080, ,13,1,N,100,10706
1081, ,13,1,N,100,10706
1082, ,13,1,N,100,10706
1083,G13,13,1, ,100,10706
1084,G13,13,1, ,100,10706
1085,G13,13,1, ,100,10706
1086, ,13,1,0,100,10706
1087, ,13,1,0,100,10706
1088, ,13,1,0,100,10706
1089,   ,4,2,   ,19,10007
1090,   ,4,2,   ,19,10007
1091,   ,4,2,   ,19,10007
1092, ,4,2,N,19,10007
1093, ,4,2,N,19,10007
1094, ,4,2,N,19,10007
1095,G17,4,2, ,19,10007
1096,G17,4,2, ,19,10007
1097,G17,4,2, ,19,10007
1098,   ,4,2,   ,19,10628
1099,   ,4,2,   ,19,10628
1100,   ,4,2,   ,19,10628
1101,50,4,2,N,19,10628
1102,50,4,2,N,19,10628
1103,50,4,2,N,19,10628
1104, ,4,2,N,19,10628
1105, ,4,2,N,19,10628
1106, ,4,2,N,19,10628
1107,50,4,2,N,90,10917
1108,50,4,2,N,90,10917
1109,50,4,2,N,90,10917
1110,G17,4,2, ,90,10917
1111,G17,4,2, ,90,10917
1112,G17,4,2, ,90,10917
1113,   ,4,2,0,90,10917
1114,   ,4,2,0,90,10917
1115,   ,4,2,0,90,10917
1116,50,12,1,N,66,10078
1117,50,12,1,N,66,10078
1118,50,12,1,N,66,10078
1119,50,12,1,N,66,10078
1120,50,12,1,N,66,10078
1121,50,12,1,N,66,10078
1122,G17,12,1, ,66,10078
1123,G17,12,1, ,66,10078
1124,G17,12,1, ,66,10078
1125,0,12,1,1,66,10078
1126,0,12,1,1,66,10078
1127,0,12,1,1,66,10078
1128,50,22,1,N,38,10881
1129,50,22,1,N,38,10881
1130,50,22,1,N,38,10881
1131, ,22,1,N,38,10881
1132, ,22,1,N,38,10881
1133, ,22,1,N,38,10881
1134, ,22,1,0,38,10881
1135, ,22,1,0,38,10881
1136, ,22,1,0,38,10881
1137,   ,6,1,   ,96,10972
1138,   ,6,1,   ,96,10972
1139,   ,6,1,   ,96,10972
1140,TRK,6,1,N,96,10972
1141,TRK,6,1,N,96,10972
1142,TRK,6,1,N,96,10972
1143,G03,6,1, ,96,10972
1144,G03,6,1, ,96,10972
1145,G03,6,1, ,96,10972
1146,50,19,1,N,61,10485
1147,50,19,1,N,61,10485
1148,50,19,1,N,61,10485
1149,TRK,19,1,N,61,10485
1150,TRK,19,1,N,61,10485
1151,TRK,19,1,N,61,10485
1152,G17,19,1, ,61,10485
1153,G17,19,1, ,61,10485
1154,G17,19,1, ,61,10485
1155,10,13,1,N,29,10707
1156,10,13,1,N,29,10707
1157,10,13,1,N,29,10707
1158, ,13,1,N,29,10707
1159, ,13,1,N,29,10707
1160, ,13,1,N,29,10707
1161,G17,13,1, ,29,10707
1162,G17,13,1, ,29,10707
1163,G17,13,1, ,29,10707
1164,P01,10,2,   ,76,10994
1165,P01,10,2,   ,76,10994
1166,P01,10,2,   ,76,10994
1167, ,10,2,0,76,10994
1168, ,10,2,0,76,10994
1169, ,10,2,0,76,10994
1170,   ,4,2,   ,52,10003
1171,   ,4,2,   ,52,10003
1172,   ,4,2,   ,52,10003
1173,10,4,2,N,52,10003
1174,10,4,2,N,52,10003
1175,10,4,2,N,52,10003
1176,G15,4,2, ,52,10003
1177,G15,4,2, ,52,10003
1178,G15,4,2, ,52,10003
1179,10,13,1,N,63,10089
1180,10,13,1,N,63,10089
1181,10,13,1,N,63,10089
1182, ,13,1,N,63,10089
1183, ,13,1,N,63,10089
1184, ,13,1,N,63,10089
1185, ,13,1,N,63,10089
1186, ,13,1,N,63,10089
1187, ,13,1,N,63,10089
1188,G17,13,1, ,63,10089
1189,G17,13,1, ,63,10089
1190,G17,13,1, ,63,10089
1191,30,21,1,N,109,10554
1192,30,21,1,N,109,10554
1193,30,21,1,N,109,10554
1194,50,21,1,N,109,10554
1195,50,21,1,N,109,10554
1196,50,21,1,N,109,10554
1197,G17,21,1, ,109,10554
1198,G17,21,1, ,109,10554
1199,G17,21,1, ,109,10554
1200,30,21,1,N,83,10857
1201,30,21,1,N,83,10857
1202,30,21,1,N,83,10857
1203,50,21,1,N,83,10857
1204,50,21,1,N,83,10857
1205,50,21,1,N,83,10857
1206,G03,21,1, ,83,10857
1207,G03,21,1, ,83,10857
1208,G03,21,1, ,83,10857
1209,   ,6,1,   ,93,10031
1210,   ,6,1,   ,93,10031
1211,   ,6,1,   ,93,10031
1212, ,6,1,N,93,10031
1213, ,6,1,N,93,10031
1214, ,6,1,N,93,10031
1215,   ,6,1, ,93,10031
1216,   ,6,1, ,93,10031
1217,   ,6,1, ,93,10031
1218,   ,6,1, ,93,10031
1219,   ,6,1, ,93,10031
1220,   ,6,1, ,93,10031
1221,30,13,1,N,29,10396
1222,30,13,1,N,29,10396
1223,30,13,1,N,29,10396
1224,N,13,1,        ,29,10396
1225,N,13,1,        ,29,10396
1226,N,13,1,        ,29,10396
1227,0,13,1,300,29,10396
1228,0,13,1,300,29,10396
1229,0,13,1,300,29,10396
1230, ,22,1,0,36,10882
1231, ,22,1,0,36,10882
1232, ,22,1,0,36,10882
1233,N,22,1,        ,36,10882
1234,N,22,1,        ,36,10882
1235,N,22,1,        ,36,10882
1236,N,22,1,        ,36,10882
1237,N,22,1,        ,36,10882
1238,N,22,1,        ,36,10882
1239,TRK,6,1,N,97,10973
1240,TRK,6,1,N,97,10973
1241,TRK,6,1,N,97,10973
1242,G03,6,1, ,97,10973
1243,G03,6,1, ,97,10973
1244,G03,6,1, ,97,10973
1245,   ,7,1,   ,3,10349
1246,   ,7,1,   ,3,10349
1247,   ,7,1,   ,3,10349
1248,TRK,7,1,N,3,10349
1249,TRK,7,1,N,3,10349
1250,TRK,7,1,N,3,10349
1251,N,7,1,        ,3,10349
1252,N,7,1,        ,3,10349
1253,N,7,1,        ,3,10349
1254,   ,4,2,   ,30,10008
1255,   ,4,2,   ,30,10008
1256,   ,4,2,   ,30,10008
1257,G17,4,2, ,30,10008
1258,G17,4,2, ,30,10008
1259,G17,4,2, ,30,10008
1260,G07,4,2, ,30,10008
1261,G07,4,2, ,30,10008
1262,G07,4,2, ,30,10008
1263,   ,4,2,   ,19,10004
1264,   ,4,2,   ,19,10004
1265,   ,4,2,   ,19,10004
1266,50,4,2,N,19,10004
1267,50,4,2,N,19,10004
1268,50,4,2,N,19,10004
1269, ,4,2,N,19,10004
1270, ,4,2,N,19,10004
1271, ,4,2,N,19,10004
1272,0,4,2,1,19,10004
1273,0,4,2,1,19,10004
1274,0,4,2,1,19,10004
1275,50,3,1,N,31,10303
1276,50,3,1,N,31,10303
1277,50,3,1,N,31,10303
1278,G17,3,1, ,31,10303
1279,G17,3,1, ,31,10303
1280,G17,3,1, ,31,10303
1281,   ,3,1,0,31,10303
1282,   ,3,1,0,31,10303
1283,   ,3,1,0,31,10303
1284,   ,4,2,   ,19,10629
1285,   ,4,2,   ,19,10629
1286,   ,4,2,   ,19,10629
1287,50,4,2,N,19,10629
1288,50,4,2,N,19,10629
1289,50,4,2,N,19,10629
1290,   ,4,2, ,19,10629
1291,   ,4,2, ,19,10629
1292,   ,4,2, ,19,10629
1293,   ,19,1,   ,99,10821
1294,   ,19,1,   ,99,10821
1295,   ,19,1,   ,99,10821
1296,50,19,1,N,99,10821
1297,50,19,1,N,99,10821
1298,50,19,1,N,99,10821
1299,G03,19,1, ,99,10821
1300,G03,19,1, ,99,10821
1301,G03,19,1, ,99,10821
1302,50,6,1,N,98,10974
1303,50,6,1,N,98,10974
1304,50,6,1,N,98,10974
1305,G17,6,1, ,98,10974
1306,G17,6,1, ,98,10974
1307,G17,6,1, ,98,10974
1308,   ,7,1,   ,3,10350
1309,   ,7,1,   ,3,10350
1310,   ,7,1,   ,3,10350
1311,G17,7,1, ,3,10350
1312,G17,7,1, ,3,10350
1313,G17,7,1, ,3,10350
1314,G17,7,1, ,3,10350
1315,G17,7,1, ,3,10350
1316,G17,7,1, ,3,10350
1317,50,19,1,N,61,10486
1318,50,19,1,N,61,10486
1319,50,19,1,N,61,10486
1320, ,19,1,N,61,10486
1321, ,19,1,N,61,10486
1322, ,19,1,N,61,10486
1323, ,19,1,N,61,10486
1324, ,19,1,N,61,10486
1325, ,19,1,N,61,10486
1326,   ,21,1,   ,45,10538
1327,   ,21,1,   ,45,10538
1328,   ,21,1,   ,45,10538
1329,TRK,21,1,N,45,10538
1330,TRK,21,1,N,45,10538
1331,TRK,21,1,N,45,10538
1332,G04,21,1, ,45,10538
1333,G04,21,1, ,45,10538
1334,G04,21,1, ,45,10538
1335,   ,3,1,   ,53,10595
1336,   ,3,1,   ,53,10595
1337,   ,3,1,   ,53,10595
1338, ,3,1,N,53,10595
1339, ,3,1,N,53,10595
1340, ,3,1,N,53,10595
1341,G17,3,1, ,53,10595
1342,G17,3,1, ,53,10595
1343,G17,3,1, ,53,10595
1344,   ,4,2,   ,30,10009
1345,   ,4,2,   ,30,10009
1346,   ,4,2,   ,30,10009
1347,N,4,2,        ,30,10009
1348,N,4,2,        ,30,10009
1349,N,4,2,        ,30,10009
1350,G17,21,1, ,109,10555
1351,G17,21,1, ,109,10555
1352,G17,21,1, ,109,10555
1353,G17,21,1, ,109,10555
1354,G17,21,1, ,109,10555
1355,G17,21,1, ,109,10555
1356,G17,21,1, ,109,10555
1357,G17,21,1, ,109,10555
1358,G17,21,1, ,109,10555
1359,30,21,1,N,83,10858
1360,30,21,1,N,83,10858
1361,30,21,1,N,83,10858
1362,G03,21,1, ,83,10858
1363,G03,21,1, ,83,10858
1364,G03,21,1, ,83,10858
1365,N,21,1,        ,83,10858
1366,N,21,1,        ,83,10858
1367,N,21,1,        ,83,10858
1368,   ,10,1,   ,15,10665
1369,   ,10,1,   ,15,10665
1370,   ,10,1,   ,15,10665
1371, ,10,1,N,15,10665
1372, ,10,1,N,15,10665
1373, ,10,1,N,15,10665
1374,0,10,1,1,15,10665
1375,0,10,1,1,15,10665
1376,0,10,1,1,15,10665
1377,50,19,1,N,99,10822
1378,50,19,1,N,99,10822
1379,50,19,1,N,99,10822
1380,G13,19,1, ,99,10822
1381,G13,19,1, ,99,10822
1382,G13,19,1, ,99,10822
1383,G03,19,1, ,99,10822
1384,G03,19,1, ,99,10822
1385,G03,19,1, ,99,10822
1386,50,6,1,N,58,10975
1387,50,6,1,N,58,10975
1388,50,6,1,N,58,10975
1389,G17,6,1, ,58,10975
1390,G17,6,1, ,58,10975
1391,G17,6,1, ,58,10975
1392,P01,19,1,   ,61,10487
1393,P01,19,1,   ,61,10487
1394,P01,19,1,   ,61,10487
1395,30,19,1,N,61,10487
1396,30,19,1,N,61,10487
1397,30,19,1,N,61,10487
1398,0,19,1,4,61,10487
1399,0,19,1,4,61,10487
1400,0,19,1,4,61,10487
1401,10,13,1,N,63,10708
1402,10,13,1,N,63,10708
1403,10,13,1,N,63,10708
1404,TRK,13,1,N,63,10708
1405,TRK,13,1,N,63,10708
1406,TRK,13,1,N,63,10708
1407,N,13,1,        ,63,10708
1408,N,13,1,        ,63,10708
1409,N,13,1,        ,63,10708
1410,   ,4,2,   ,30,10010
1411,   ,4,2,   ,30,10010
1412,   ,4,2,   ,30,10010
1413,50,4,2,N,30,10010
1414,50,4,2,N,30,10010
1415,50,4,2,N,30,10010
1416, ,4,2,N,30,10010
1417, ,4,2,N,30,10010
1418, ,4,2,N,30,10010
1419, ,3,1,N,32,10304
1420, ,3,1,N,32,10304
1421, ,3,1,N,32,10304
1422, ,3,1,N,32,10304
1423, ,3,1,N,32,10304
1424, ,3,1,N,32,10304
1425,G17,3,1, ,32,10304
1426,G17,3,1, ,32,10304
1427,G17,3,1, ,32,10304
1428,30,21,1,N,109,10556
1429,30,21,1,N,109,10556
1430,30,21,1,N,109,10556
1431, ,21,1,N,109,10556
1432, ,21,1,N,109,10556
1433, ,21,1,N,109,10556
1434,G17,21,1, ,109,10556
1435,G17,21,1, ,109,10556
1436,G17,21,1, ,109,10556
1437,30,12,1,N,66,10079
1438,30,12,1,N,66,10079
1439,30,12,1,N,66,10079
1440,50,12,1,N,66,10079
1441,50,12,1,N,66,10079
1442,50,12,1,N,66,10079
1443,   ,12,1,0,66,10079
1444,   ,12,1,0,66,10079
1445,   ,12,1,0,66,10079
1446,0,12,1,1,66,10079
1447,0,12,1,1,66,10079
1448,0,12,1,1,66,10079
1449,30,19,1,N,67,10505
1450,30,19,1,N,67,10505
1451,30,19,1,N,67,10505
1452,50,19,1,N,67,10505
1453,50,19,1,N,67,10505
1454,50,19,1,N,67,10505
1455,50,19,1,N,67,10505
1456,50,19,1,N,67,10505
1457,50,19,1,N,67,10505
1458,10,10,1,N,14,10666
1459,10,10,1,N,14,10666
1460,10,10,1,N,14,10666
1461,50,10,1,N,14,10666
1462,50,10,1,N,14,10666
1463,50,10,1,N,14,10666
1464, ,10,1,N,14,10666
1465, ,10,1,N,14,10666
1466, ,10,1,N,14,10666
1467, ,19,1,N,99,10823
1468, ,19,1,N,99,10823
1469, ,19,1,N,99,10823
1470,G03,19,1, ,99,10823
1471,G03,19,1, ,99,10823
1472,G03,19,1, ,99,10823
1473,N,19,1,        ,99,10823
1474,N,19,1,        ,99,10823
1475,N,19,1,        ,99,10823
1476,50,7,1,N,3,10976
1477,50,7,1,N,3,10976
1478,50,7,1,N,3,10976
1479,N,7,1,        ,3,10976
1480,N,7,1,        ,3,10976
1481,N,7,1,        ,3,10976
1482,P01,19,1,   ,61,10488
1483,P01,19,1,   ,61,10488
1484,P01,19,1,   ,61,10488
1485,30,19,1,N,61,10488
1486,30,19,1,N,61,10488
1487,30,19,1,N,61,10488
1488,0,19,1,4,61,10488
1489,0,19,1,4,61,10488
1490,0,19,1,4,61,10488
1491,TRK,21,1,N,82,10539
1492,TRK,21,1,N,82,10539
1493,TRK,21,1,N,82,10539
1494,G17,21,1, ,82,10539
1495,G17,21,1, ,82,10539
1496,G17,21,1, ,82,10539
1497,G04,21,1, ,82,10539
1498,G04,21,1, ,82,10539
1499,G04,21,1, ,82,10539
1500,30,13,1,N,64,10709
1501,30,13,1,N,64,10709
1502,30,13,1,N,64,10709
1503,50,13,1,N,64,10709
1504,50,13,1,N,64,10709
1505,50,13,1,N,64,10709
1506, ,13,1,N,64,10709
1507, ,13,1,N,64,10709
1508, ,13,1,N,64,10709
1509,   ,4,2,   ,52,10011
1510,   ,4,2,   ,52,10011
1511,   ,4,2,   ,52,10011
1512,10,4,2,N,52,10011
1513,10,4,2,N,52,10011
1514,10,4,2,N,52,10011
1515,G17,4,2, ,52,10011
1516,G17,4,2, ,52,10011
1517,G17,4,2, ,52,10011
1518,   ,21,1, ,109,10557
1519,   ,21,1, ,109,10557
1520,   ,21,1, ,109,10557
1521,G17,21,1, ,109,10557
1522,G17,21,1, ,109,10557
1523,G17,21,1, ,109,10557
1524,0,21,1,4,109,10557
1525,0,21,1,4,109,10557
1526,0,21,1,4,109,10557
1527,G17,21,1, ,84,10859
1528,G17,21,1, ,84,10859
1529,G17,21,1, ,84,10859
1530,G03,21,1, ,84,10859
1531,G03,21,1, ,84,10859
1532,G03,21,1, ,84,10859
1533,G11,21,1, ,84,10859
1534,G11,21,1, ,84,10859
1535,G11,21,1, ,84,10859
1536,50,10,1,N,14,10667
1537,50,10,1,N,14,10667
1538,50,10,1,N,14,10667
1539, ,10,1,N,14,10667
1540, ,10,1,N,14,10667
1541, ,10,1,N,14,10667
1542,G08,10,1, ,14,10667
1543,G08,10,1, ,14,10667
1544,G08,10,1, ,14,10667
1545,30,19,1,N,99,10824
1546,30,19,1,N,99,10824
1547,30,19,1,N,99,10824
1548,G03,19,1, ,99,10824
1549,G03,19,1, ,99,10824
1550,G03,19,1, ,99,10824
1551,N,19,1,        ,99,10824
1552,N,19,1,        ,99,10824
1553,N,19,1,        ,99,10824
1554,P01,13,1,   ,34,10090
1555,P01,13,1,   ,34,10090
1556,P01,13,1,   ,34,10090
1557,10,13,1,N,34,10090
1558,10,13,1,N,34,10090
1559,10,13,1,N,34,10090
1560,G17,13,1, ,34,10090
1561,G17,13,1, ,34,10090
1562,G17,13,1, ,34,10090
1563,G17,13,1, ,34,10090
1564,G17,13,1, ,34,10090
1565,G17,13,1, ,34,10090
1566,50,3,1,N,49,10918
1567,50,3,1,N,49,10918
1568,50,3,1,N,49,10918
1569, ,3,1,N,49,10918
1570, ,3,1,N,49,10918
1571, ,3,1,N,49,10918
1572,   ,3,1,0,49,10918
1573,   ,3,1,0,49,10918
1574,   ,3,1,0,49,10918
1575,10,4,2,N,19,10317
1576,10,4,2,N,19,10317
1577,10,4,2,N,19,10317
1578,50,4,2,N,19,10317
1579,50,4,2,N,19,10317
1580,50,4,2,N,19,10317
1581,G15,4,2, ,19,10317
1582,G15,4,2, ,19,10317
1583,G15,4,2, ,19,10317
1584,50,1,2,N,44,10583
1585,50,1,2,N,44,10583
1586,50,1,2,N,44,10583
1587,50,1,2,N,44,10583
1588,50,1,2,N,44,10583
1589,50,1,2,N,44,10583
1590,50,1,2,N,44,10583
1591,50,1,2,N,44,10583
1592,50,1,2,N,44,10583
1593,50,10,1,N,11,10668
1594,50,10,1,N,11,10668
1595,50,10,1,N,11,10668
1596, ,10,1,N,11,10668
1597, ,10,1,N,11,10668
1598, ,10,1,N,11,10668
1599,G08,10,1, ,11,10668
1600,G08,10,1, ,11,10668
1601,G08,10,1, ,11,10668
1602,G17,19,1, ,61,10825
1603,G17,19,1, ,61,10825
1604,G17,19,1, ,61,10825
1605, ,19,1,0,61,10825
1606, ,19,1,0,61,10825
1607, ,19,1,0,61,10825
1608,N,19,1,        ,61,10825
1609,N,19,1,        ,61,10825
1610,N,19,1,        ,61,10825
1611,50,23,1,N,5,10883
1612,50,23,1,N,5,10883
1613,50,23,1,N,5,10883
1614,   ,23,1,N,5,10883
1615,   ,23,1,N,5,10883
1616,   ,23,1,N,5,10883
1617,N,23,1,        ,5,10883
1618,N,23,1,        ,5,10883
1619,N,23,1,        ,5,10883
1620,10,10,1,N,15,10354
1621,10,10,1,N,15,10354
1622,10,10,1,N,15,10354
1623,TRK,10,1,N,15,10354
1624,TRK,10,1,N,15,10354
1625,TRK,10,1,N,15,10354
1626, ,10,1,0,15,10354
1627, ,10,1,0,15,10354
1628, ,10,1,0,15,10354
1629,G17,21,1, ,54,10540
1630,G17,21,1, ,54,10540
1631,G17,21,1, ,54,10540
1632,G17,21,1, ,54,10540
1633,G17,21,1, ,54,10540
1634,G17,21,1, ,54,10540
1635,G04,21,1, ,54,10540
1636,G04,21,1, ,54,10540
1637,G04,21,1, ,54,10540
1638,   ,4,2,   ,51,10596
1639,   ,4,2,   ,51,10596
1640,   ,4,2,   ,51,10596
1641,   ,4,2, ,51,10596
1642,   ,4,2, ,51,10596
1643,   ,4,2, ,51,10596
1644,0,4,2,1,51,10596
1645,0,4,2,1,51,10596
1646,0,4,2,1,51,10596
1647,P01,21,1,   ,12,10225
1648,P01,21,1,   ,12,10225
1649,P01,21,1,   ,12,10225
1650,10,21,1,N,12,10225
1651,10,21,1,N,12,10225
1652,10,21,1,N,12,10225
1653,0,21,1,4,12,10225
1654,0,21,1,4,12,10225
1655,0,21,1,4,12,10225
1656, ,21,1,N,17,10860
1657, ,21,1,N,17,10860
1658, ,21,1,N,17,10860
1659,G03,21,1, ,17,10860
1660,G03,21,1, ,17,10860
1661,G03,21,1, ,17,10860
1662,G11,21,1, ,17,10860
1663,G11,21,1, ,17,10860
1664,G11,21,1, ,17,10860
1665,50,3,1,N,49,10919
1666,50,3,1,N,49,10919
1667,50,3,1,N,49,10919
1668,50,3,1,N,49,10919
1669,50,3,1,N,49,10919
1670,50,3,1,N,49,10919
1671, ,3,1,N,49,10919
1672, ,3,1,N,49,10919
1673, ,3,1,N,49,10919
1674,10,6,1,N,94,10032
1675,10,6,1,N,94,10032
1676,10,6,1,N,94,10032
1677,50,6,1,N,94,10032
1678,50,6,1,N,94,10032
1679,50,6,1,N,94,10032
1680,G19,6,1, ,94,10032
1681,G19,6,1, ,94,10032
1682,G19,6,1, ,94,10032
1683,30,4,2,N,19,10318
1684,30,4,2,N,19,10318
1685,30,4,2,N,19,10318
1686,G17,4,2, ,19,10318
1687,G17,4,2, ,19,10318
1688,G17,4,2, ,19,10318
1689,0,4,2,1,19,10318
1690,0,4,2,1,19,10318
1691,0,4,2,1,19,10318
1692,10,19,1,N,1,10506
1693,10,19,1,N,1,10506
1694,10,19,1,N,1,10506
1695,50,19,1,N,1,10506
1696,50,19,1,N,1,10506
1697,50,19,1,N,1,10506
1698,50,19,1,N,1,10506
1699,50,19,1,N,1,10506
1700,50,19,1,N,1,10506
1701,10,10,1,N,11,10669
1702,10,10,1,N,11,10669
1703,10,10,1,N,11,10669
1704,50,10,1,N,11,10669
1705,50,10,1,N,11,10669
1706,50,10,1,N,11,10669
1707, ,10,1,N,11,10669
1708, ,10,1,N,11,10669
1709, ,10,1,N,11,10669
1710,50,19,1,N,99,10826
1711,50,19,1,N,99,10826
1712,50,19,1,N,99,10826
1713, ,19,1,N,99,10826
1714, ,19,1,N,99,10826
1715, ,19,1,N,99,10826
1716,N,19,1,        ,99,10826
1717,N,19,1,        ,99,10826
1718,N,19,1,        ,99,10826
1719,10,10,1,N,14,10355
1720,10,10,1,N,14,10355
1721,10,10,1,N,14,10355
1722,50,10,1,N,14,10355
1723,50,10,1,N,14,10355
1724,50,10,1,N,14,10355
1725,N,10,1,        ,14,10355
1726,N,10,1,        ,14,10355
1727,N,10,1,        ,14,10355
1728,30,3,1,N,50,10597
1729,30,3,1,N,50,10597
1730,30,3,1,N,50,10597
1731,G17,3,1, ,50,10597
1732,G17,3,1, ,50,10597
1733,G17,3,1, ,50,10597
1734,0,3,1,1,50,10597
1735,0,3,1,1,50,10597
1736,0,3,1,1,50,10597
1737,50,13,1,N,34,10710
