BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
720,2,1461.31,2008,10021145,Feb
721,2,1514.53,2008,10022168,Feb
722,2,1541.26,2008,10011734,Feb
723,2,1541.66,2008,10009907,Feb
724,2,1641.59,2008,10022730,Feb
725,2,1652.93,2008,10017553,Feb
726,2,1665.63,2008,10022732,Feb
727,2,1720.13,2008,10010884,Feb
728,2,1782.89,2008,10004516,Feb
729,2,1820.47,2008,10016334,Feb
730,2,1863.41,2008,10014469,Feb
731,2,1876.28,2008,10026861,Feb
732,2,1998.38,2008,10026560,Feb
733,2,2040.11,2008,10020663,Feb
734,2,2045.27,2008,1000601,Feb
735,2,2120.23,2008,10020927,Feb
736,2,2125.24,2008,10014739,Feb
737,2,2136.22,2008,10026078,Feb
738,2,2156.26,2008,10010935,Feb
739,2,2385.3,2008,10000472,Feb
740,2,2453.86,2008,10025061,Feb
741,2,2482.72,2008,10010887,Feb
742,2,2564.56,2008,10011997,Feb
743,2,2629.9,2008,10018665,Feb
744,2,2695.43,2008,10015275,Feb
745,2,2722.35,2008,10010717,Feb
746,2,2724.0,2008,10023235,Feb
747,2,2725.8,2008,10000466,Feb
748,2,2734.4,2008,10016045,Feb
749,2,2781.45,2008,10007309,Feb
750,2,2808.0,2008,10021139,Feb
751,2,2837.04,2008,10023964,Feb
752,2,2978.01,2008,10011981,Feb
753,2,3101.54,2008,10021231,Feb
754,2,3125.12,2008,10025267,Feb
755,2,3172.27,2008,10021996,Feb
756,2,3276.09,2008,10017072,Feb
757,2,3339.45,2008,10027119,Feb
758,2,3367.53,2008,10000461,Feb
759,2,3806.02,2008,10006836,Feb
760,2,4118.4,2008,10025583,Feb
761,2,4271.63,2008,10019665,Feb
762,2,4319.69,2008,10025560,Feb
763,2,4397.99,2008,10021412,Feb
764,2,4446.58,2008,10024034,Feb
765,2,4504.26,2008,10023447,Feb
766,2,4587.44,2008,10006862,Feb
767,2,4641.43,2008,10009633,Feb
768,2,4784.92,2008,10025049,Feb
769,2,4797.62,2008,10025033,Feb
770,2,4855.39,2008,10026294,Feb
771,2,4942.39,2008,10014238,Feb
772,2,5042.5,2008,10015325,Feb
773,2,5521.21,2008,10021204,Feb
774,2,5608.65,2008,10015793,Feb
775,2,5609.32,2008,10007355,Feb
776,2,5748.06,2008,10023471,Feb
777,2,5781.31,2008,10022750,Feb
778,2,5834.7,2008,10020181,Feb
779,2,5948.1,2008,10016780,Feb
780,2,6132.97,2008,10022456,Feb
781,2,6210.47,2008,10020907,Feb
782,2,6664.05,2008,10018644,Feb
783,2,7025.52,2008,10023778,Feb
784,2,7207.37,2008,10009672,Feb
785,2,7217.51,2008,10025269,Feb
786,2,7298.38,2008,10000478,Feb
787,2,7354.99,2008,10014264,Feb
788,2,7357.37,2008,10025237,Feb
789,2,7419.06,2008,10025289,Feb
790,2,7425.36,2008,10015495,Feb
791,2,7535.9,2008,10027560,Feb
792,2,7585.42,2008,10022678,Feb
793,2,7761.58,2008,10000475,Feb
794,2,7831.84,2008,10009631,Feb
795,2,7964.01,2008,10023489,Feb
796,2,8117.79,2008,10025242,Feb
797,2,8171.93,2008,10027370,Feb
798,2,8183.24,2008,10014804,Feb
799,2,8321.09,2008,10018363,Feb
800,2,8332.03,2008,10025252,Feb
801,2,8589.22,2008,10025051,Feb
802,2,8712.75,2008,10004302,Feb
803,2,8767.61,2008,10026606,Feb
804,2,9021.71,2008,10019897,Feb
805,2,9101.84,2008,10025299,Feb
806,2,9514.9,2008,10022687,Feb
807,2,9535.55,2008,10023703,Feb
808,2,9607.41,2008,10007123,Feb
809,2,9651.08,2008,10021470,Feb
810,2,9769.43,2008,10010886,Feb
811,2,9771.51,2008,10012235,Feb
812,2,9826.71,2008,10009669,Feb
813,2,9858.56,2008,10024270,Feb
814,2,10017.6,2008,10007121,Feb
815,2,10412.98,2008,10022240,Feb
816,2,10585.53,2008,10021986,Feb
817,2,10942.61,2008,10025243,Feb
818,2,11283.32,2008,10016303,Feb
819,2,11328.88,2008,10011398,Feb
820,2,11497.23,2008,10024260,Feb
821,2,11617.4,2008,10022490,Feb
822,2,11656.51,2008,10025022,Feb
823,2,12313.57,2008,10002220,Feb
824,2,12454.05,2008,10015030,Feb
825,2,12577.55,2008,10016047,Feb
826,2,12637.16,2008,10025251,Feb
827,2,12929.65,2008,10026839,Feb
828,2,13240.57,2008,10025515,Feb
829,2,13395.16,2008,10002520,Feb
830,2,14364.15,2008,10016549,Feb
831,2,14578.75,2008,10010912,Feb
832,2,14615.9,2008,10002709,Feb
833,2,14974.61,2008,10016858,Feb
834,2,15248.33,2008,10022450,Feb
835,2,16269.32,2008,10019942,Feb
836,2,16612.84,2008,10021977,Feb
837,2,16925.47,2008,10026334,Feb
838,2,17150.26,2008,10024550,Feb
839,2,18657.01,2008,10008134,Feb
840,2,19252.13,2008,10002765,Feb
841,2,19394.53,2008,10009652,Feb
842,2,22098.21,2008,10021911,Feb
843,2,22771.11,2008,10023221,Feb
844,2,22857.67,2008,10023241,Feb
845,2,22915.39,2008,10014546,Feb
846,2,24436.19,2008,10016548,Feb
847,2,24892.76,2008,10025249,Feb
848,2,25678.6,2008,10026336,Feb
849,2,26994.9,2008,10010923,Feb
850,2,28859.3,2008,10015824,Feb
851,2,28971.76,2008,10026023,Feb
852,2,30820.03,2008,10025241,Feb
853,2,31329.27,2008,10007591,Feb
854,2,31761.86,2008,10025288,Feb
855,2,33732.26,2008,10006037,Feb
856,2,34431.88,2008,10020192,Feb
857,2,34588.8,2008,10020914,Feb
858,2,35327.22,2008,10024248,Feb
859,2,35476.45,2008,10014043,Feb
860,2,36660.82,2008,10025552,Feb
861,2,38120.13,2008,10025791,Feb
862,2,40630.49,2008,10025025,Feb
863,2,40997.71,2008,10023715,Feb
864,2,42662.22,2008,10014471,Feb
865,2,43685.03,2008,10021160,Feb
866,2,44166.01,2008,10019410,Feb
867,2,46270.77,2008,10024016,Feb
868,2,48765.28,2008,10009985,Feb
869,2,50179.26,2008,10018371,Feb
870,2,53157.59,2008,10023003,Feb
871,2,60431.61,2008,10003749,Feb
872,2,60648.82,2008,10005043,Feb
873,2,65276.09,2008,10017036,Feb
874,2,66911.17,2008,10025039,Feb
875,2,69766.83,2008,10012715,Feb
876,2,70636.34,2008,10012422,Feb
877,2,78649.17,2008,10024006,Feb
878,2,80410.75,2008,10018871,Feb
879,2,82194.44,2008,10026348,Feb
880,2,82434.91,2008,10016588,Feb
881,2,82560.29,2008,10022755,Feb
882,2,84581.31,2008,10005006,Feb
883,2,85392.82,2008,10017638,Feb
884,2,87555.37,2008,10002506,Feb
885,2,97311.57,2008,10023524,Feb
886,2,97612.98,2008,10023538,Feb
887,2,98580.13,2008,10025063,Feb
888,2,118613.22,2008,10017828,Feb
889,2,122036.52,2008,10013238,Feb
890,2,123729.04,2008,10009356,Feb
891,2,128327.84,2008,10007134,Feb
892,2,172840.91,2008,10025919,Feb
893,2,193484.76,2008,10009606,Feb
894,2,221930.4,2008,10020184,Feb
895,2,248680.27,2008,10021223,Feb
896,2,255522.61,2008,10023023,Feb
897,2,514085.49,2008,10025052,Feb
898,2,1304290.06,2008,10025024,Feb
899,2,1607669.41,2008,10021485,Feb
900,2,0.0,2008,10015325,Feb
901,2,0.0,2008,10025269,Feb
902,2,0.0,2008,10022755,Feb
903,2,0.0,2008,10017072,Feb
904,2,0.0,2008,10014495,Feb
905,2,0.0,2008,10018352,Feb
906,2,0.0,2008,10020445,Feb
907,2,0.0,2008,10023275,Feb
908,2,0.0,2008,10008593,Feb
909,2,0.0,2008,10023471,Feb
910,2,0.0,2008,10024524,Feb
911,2,0.0,2008,10022167,Feb
912,2,0.0,2008,10027381,Feb
913,2,0.0,2008,10006093,Feb
914,2,0.0,2008,10004255,Feb
915,2,0.0,2008,10026581,Feb
916,2,0.0,2008,10025034,Feb
917,2,0.0,2008,10025284,Feb
918,2,0.0,2008,10023489,Feb
919,2,0.0,2008,10019678,Feb
920,2,0.0,2008,10026522,Feb
921,2,0.0,2008,10025287,Feb
922,2,0.0,2008,10020907,Feb
923,2,0.0,2008,10016564,Feb
924,2,0.0,2008,10020639,Feb
925,2,0.0,2008,10007591,Feb
926,2,0.0,2008,10025038,Feb
927,2,0.0,2008,10026038,Feb
928,2,0.0,2008,10025304,Feb
929,2,0.0,2008,10024010,Feb
930,2,0.0,2008,10018867,Feb
931,2,0.0,2008,10025248,Feb
932,2,0.0,2008,10019664,Feb
933,2,0.0,2008,10007123,Feb
934,2,0.0,2008,10011398,Feb
935,2,0.0,2008,10023513,Feb
936,2,0.0,2008,10025021,Feb
937,2,0.0,2008,10025299,Feb
938,2,0.0,2008,10000466,Feb
939,2,0.0,2008,10019388,Feb
940,2,0.0,2008,10020663,Feb
941,2,0.0,2008,10025778,Feb
942,2,0.0,2008,10013188,Feb
943,2,0.0,2008,10015275,Feb
944,2,0.0,2008,10020662,Feb
945,2,0.0,2008,10026336,Feb
946,2,0.0,2008,10021145,Feb
947,2,0.0,2008,10026861,Feb
948,2,0.0,2008,10017553,Feb
949,2,0.0,2008,10022678,Feb
950,2,0.0,2008,10025249,Feb
951,2,0.0,2008,10010935,Feb
952,2,0.0,2008,10007566,Feb
953,2,0.0,2008,10021179,Feb
954,2,0.0,2008,10008134,Feb
955,2,0.0,2008,10009633,Feb
956,2,0.0,2008,10025251,Feb
957,2,0.0,2008,10022750,Feb
958,2,0.0,2008,10022456,Feb
959,2,0.0,2008,10021222,Feb
960,2,0.0,2008,10013232,Feb
961,2,0.0,2008,10015011,Feb
962,2,0.0,2008,10025552,Feb
963,2,0.0,2008,10019909,Feb
964,2,0.0,2008,10022490,Feb
965,2,0.0,2008,10010912,Feb
966,2,0.0,2008,10020915,Feb
967,2,0.0,2008,10026299,Feb
968,2,0.0,2008,10009653,Feb
969,2,0.0,2008,10023964,Feb
970,2,0.0,2008,10027119,Feb
971,2,0.0,2008,10026606,Feb
972,2,0.0,2008,10023003,Feb
973,2,0.0,2008,10000472,Feb
974,2,0.0,2008,10025051,Feb
975,2,0.0,2008,10015793,Feb
976,2,0.0,2008,10024725,Feb
977,2,0.0,2008,10022201,Feb
978,2,0.0,2008,10007564,Feb
979,2,0.0,2008,10018665,Feb
980,2,0.0,2008,10021936,Feb
981,2,0.0,2008,10014238,Feb
982,2,0.0,2008,10025575,Feb
983,2,0.0,2008,10009907,Feb
984,2,0.0,2008,10015824,Feb
985,2,0.0,2008,10024550,Feb
986,2,0.0,2008,10009669,Feb
987,2,0.0,2008,10023241,Feb
988,2,0.0,2008,10014471,Feb
989,2,0.0,2008,10017638,Feb
990,2,0.0,2008,10024034,Feb
991,2,0.0,2008,10025252,Feb
992,2,0.0,2008,10000460,Feb
993,2,0.0,2008,10021986,Feb
994,2,0.0,2008,10022962,Feb
995,2,0.0,2008,10016549,Feb
996,2,0.0,2008,10024270,Feb
997,2,0.0,2008,10025495,Feb
998,2,0.0,2008,10025237,Feb
999,2,0.0,2008,10007121,Feb
1000,2,0.0,2008,10025791,Feb
1001,2,0.0,2008,10014546,Feb
1002,2,0.0,2008,10027370,Feb
1003,2,0.0,2008,10002765,Feb
1004,2,0.0,2008,10025264,Feb
1005,2,0.0,2008,10021412,Feb
1006,2,0.0,2008,10019410,Feb
1007,2,0.0,2008,10005006,Feb
1008,2,0.0,2008,10026294,Feb
1009,2,0.0,2008,10019942,Feb
1010,2,0.0,2008,10020192,Feb
1011,2,0.0,2008,10002506,Feb
1012,2,0.0,2008,10022687,Feb
1013,2,0.0,2008,10012422,Feb
1014,2,0.0,2008,10020962,Feb
1015,2,0.0,2008,10009652,Feb
1016,2,0.0,2008,10011979,Feb
1017,2,0.0,2008,10021736,Feb
1018,2,0.0,2008,10020449,Feb
1019,2,0.0,2008,10026868,Feb
1020,2,0.0,2008,10024248,Feb
1021,2,0.0,2008,10021911,Feb
1022,2,0.0,2008,10020927,Feb
1023,2,0.0,2008,10007134,Feb
1024,2,0.0,2008,10025022,Feb
1025,2,0.0,2008,10009606,Feb
1026,2,0.0,2008,10018871,Feb
1027,2,0.0,2008,10025063,Feb
1028,2,0.0,2008,10025241,Feb
1029,2,0.0,2008,10021485,Feb
1030,2,0.0,2008,10025024,Feb
1031,2,0.0,2008,10021184,Feb
1032,2,0.0,2008,10002746,Feb
1033,2,0.0,2008,10024999,Feb
1034,2,0.0,2008,10007268,Feb
1035,2,0.0,2008,10013137,Feb
1036,2,0.0,2008,10013252,Feb
1037,2,0.0,2008,10025267,Feb
1038,2,0.0,2008,10010904,Feb
1039,2,0.0,2008,10023244,Feb
1040,2,0.0,2008,10012399,Feb
1041,2,0.0,2008,10007163,Feb
1042,2,0.0,2008,10020256,Feb
1043,2,0.0,2008,10018890,Feb
1044,2,0.0,2008,10024246,Feb
1045,2,0.0,2008,10025039,Feb
1046,2,0.0,2008,10010855,Feb
1047,2,0.0,2008,10022978,Feb
1048,2,0.0,2008,10026291,Feb
1049,2,0.0,2008,10025515,Feb
1050,2,0.0,2008,10025288,Feb
1051,2,0.0,2008,10019617,Feb
1052,2,0.0,2008,10021270,Feb
1053,2,0.0,2008,10017314,Feb
1054,2,0.0,2008,10023760,Feb
1055,2,0.0,2008,10002154,Feb
1056,2,0.0,2008,10021380,Feb
1057,2,0.0,2008,10026268,Feb
1058,2,0.0,2008,10025758,Feb
1059,2,0.0,2008,10016780,Feb
1060,2,0.0,2008,10021297,Feb
1061,2,0.0,2008,10025239,Feb
1062,2,0.0,2008,10000474,Feb
1063,2,0.0,2008,10010923,Feb
1064,2,0.0,2008,10011499,Feb
1065,2,0.0,2008,10025246,Feb
1066,2,0.0,2008,10021203,Feb
1067,2,0.0,2008,10021286,Feb
1068,2,0.0,2008,10020864,Feb
1069,2,0.0,2008,10009156,Feb
1070,2,0.0,2008,10017290,Feb
1071,2,0.0,2008,10020849,Feb
1072,2,0.0,2008,10014810,Feb
1073,2,0.0,2008,10002136,Feb
1074,2,0.0,2008,10000458,Feb
1075,2,0.0,2008,10003857,Feb
1076,2,0.0,2008,10020281,Feb
1077,2,0.0,2008,10021305,Feb
1078,2,0.0,2008,10021107,Feb
1079,2,0.0,2008,10025242,Feb
1080,2,0.0,2008,10024477,Feb
1081,2,0.0,2008,10012369,Feb
1082,2,0.0,2008,10027572,Feb
1083,2,0.0,2008,10024022,Feb
1084,2,0.0,2008,10006917,Feb
1085,2,0.0,2008,10013052,Feb
1086,2,0.0,2008,10025247,Feb
1087,2,0.0,2008,10002520,Feb
1088,2,0.0,2008,10005236,Feb
1089,2,0.0,2008,10019682,Feb
1090,2,0.0,2008,10020388,Feb
1091,2,0.0,2008,10016784,Feb
1092,2,0.0,2008,10007536,Feb
1093,2,0.0,2008,10007253,Feb
1094,2,0.0,2008,10015956,Feb
1095,2,0.0,2008,10007866,Feb
1096,2,0.0,2008,10002150,Feb
1097,2,0.0,2008,10025298,Feb
1098,2,0.0,2008,10005861,Feb
1099,2,0.0,2008,10013670,Feb
1100,2,0.0,2008,10020491,Feb
1101,2,0.0,2008,10011089,Feb
1102,2,0.0,2008,10020364,Feb
1103,2,0.0,2008,10023759,Feb
1104,2,0.0,2008,10021331,Feb
1105,2,0.0,2008,10002137,Feb
1106,2,0.0,2008,10020390,Feb
1107,2,0.0,2008,10019420,Feb
1108,2,0.0,2008,10019913,Feb
1109,2,0.0,2008,10024499,Feb
1110,2,0.0,2008,10024704,Feb
1111,2,0.0,2008,10013426,Feb
1112,2,0.0,2008,10027583,Feb
1113,2,0.0,2008,10009654,Feb
1114,2,0.0,2008,10002501,Feb
1115,2,0.0,2008,10002709,Feb
1116,2,0.0,2008,10021111,Feb
1117,2,0.0,2008,10011198,Feb
1118,2,0.0,2008,10025771,Feb
1119,2,0.0,2008,10022746,Feb
1120,2,0.0,2008,10023022,Feb
1121,2,0.0,2008,10002115,Feb
1122,2,0.0,2008,10013899,Feb
1123,2,0.0,2008,10021459,Feb
1124,2,0.0,2008,10009662,Feb
1125,2,0.0,2008,10006983,Feb
1126,2,0.0,2008,10018129,Feb
1127,2,0.0,2008,10015886,Feb
1128,2,0.0,2008,10009660,Feb
1129,2,0.0,2008,10023757,Feb
1130,2,0.0,2008,10019469,Feb
1131,2,0.0,2008,10012600,Feb
1132,2,0.0,2008,10011093,Feb
1133,2,0.0,2008,10009672,Feb
1134,2,0.0,2008,10008602,Feb
1135,2,0.0,2008,10013870,Feb
1136,2,0.0,2008,10026055,Feb
1137,2,0.0,2008,10011821,Feb
1138,2,0.0,2008,10007258,Feb
1139,2,0.0,2008,10018363,Feb
1140,2,0.0,2008,10019150,Feb
1141,2,0.0,2008,10006836,Feb
1142,2,0.0,2008,10025037,Feb
1143,2,0.0,2008,10010974,Feb
1144,2,0.0,2008,10019066,Feb
1145,2,0.0,2008,10026843,Feb
1146,2,0.0,2008,10014779,Feb
1147,2,0.0,2008,10025238,Feb
1148,2,0.0,2008,10004602,Feb
1149,2,0.0,2008,10002140,Feb
1150,2,0.0,2008,10025302,Feb
1151,2,0.0,2008,10002161,Feb
1152,2,0.0,2008,10021494,Feb
1153,2,0.0,2008,10011546,Feb
1154,2,0.0,2008,10025291,Feb
1155,2,0.0,2008,10011600,Feb
1156,2,0.0,2008,10027356,Feb
1157,2,0.0,2008,10011360,Feb
1158,2,0.0,2008,10018885,Feb
1159,2,0.0,2008,10009643,Feb
1160,2,0.0,2008,10020492,Feb
1161,2,0.0,2008,10017576,Feb
1162,2,0.0,2008,10010970,Feb
1163,2,0.0,2008,10011623,Feb
1164,2,0.0,2008,10020193,Feb
1165,2,0.0,2008,10019952,Feb
1166,2,0.0,2008,10013061,Feb
1167,2,0.0,2008,10007183,Feb
1168,2,0.0,2008,10025296,Feb
1169,2,0.0,2008,10006916,Feb
1170,2,0.0,2008,10022166,Feb
1171,2,0.0,2008,10000473,Feb
1172,2,0.0,2008,10026023,Feb
1173,2,0.0,2008,10016542,Feb
1174,2,0.0,2008,10000457,Feb
1175,2,0.0,2008,10012761,Feb
1176,2,0.0,2008,10019105,Feb
1177,2,0.0,2008,10012226,Feb
1178,2,0.0,2008,10005922,Feb
1179,2,0.0,2008,10002240,Feb
1180,2,0.0,2008,10011286,Feb
1181,2,0.0,2008,10002114,Feb
1182,2,0.0,2008,10027348,Feb
1183,2,0.0,2008,10012158,Feb
1184,2,0.0,2008,10020715,Feb
1185,2,0.0,2008,10024915,Feb
1186,2,0.0,2008,10021418,Feb
1187,2,0.0,2008,10016609,Feb
1188,2,0.0,2008,10008893,Feb
1189,2,0.0,2008,10021673,Feb
1190,2,0.0,2008,10010832,Feb
1191,2,0.0,2008,10007577,Feb
1192,2,0.0,2008,10012128,Feb
1193,2,0.0,2008,10025814,Feb
1194,2,0.0,2008,10013341,Feb
1195,2,0.0,2008,10006846,Feb
1196,3,-5127.84,2008,10022750,Mar
1197,3,-4333.71,2008,10026299,Mar
1198,3,-3919.77,2008,10023495,Mar
1199,3,-2540.34,2008,10017036,Mar
1200,3,-1288.94,2008,10018129,Mar
1201,3,-748.23,2008,10009657,Mar
1202,3,-560.18,2008,10018363,Mar
1203,3,-242.42,2008,10014047,Mar
1204,3,-139.17,2008,10007866,Mar
1205,3,-90.02,2008,10009633,Mar
1206,3,-30.43,2008,10022444,Mar
1207,3,-27.27,2008,10007134,Mar
1208,3,-24.15,2008,10019664,Mar
1209,3,3.27,2008,10011732,Mar
1210,3,3.32,2008,10013765,Mar
1211,3,11.05,2008,10018352,Mar
1212,3,28.53,2008,10004302,Mar
1213,3,40.87,2008,10021203,Mar
1214,3,44.9,2008,10023471,Mar
1215,3,47.57,2008,10024524,Mar
1216,3,48.73,2008,10010970,Mar
1217,3,57.4,2008,10009647,Mar
1218,3,71.87,2008,10019420,Mar
1219,3,76.79,2008,10025285,Mar
1220,3,80.56,2008,10000474,Mar
1221,3,86.24,2008,10020413,Mar
1222,3,90.5,2008,10010698,Mar
1223,3,96.52,2008,10009676,Mar
1224,3,100.46,2008,10002520,Mar
1225,3,101.97,2008,10022434,Mar
1226,3,107.79,2008,10024246,Mar
1227,3,118.12,2008,10007355,Mar
1228,3,118.66,2008,10004245,Mar
1229,3,120.1,2008,10017585,Mar
1230,3,131.05,2008,10020915,Mar
1231,3,143.52,2008,10025250,Mar
1232,3,145.08,2008,10025023,Mar
1233,3,146.08,2008,10017072,Mar
1234,3,155.33,2008,10027340,Mar
1235,3,161.48,2008,10019150,Mar
1236,3,163.39,2008,10022678,Mar
1237,3,175.61,2008,10025495,Mar
1238,3,175.81,2008,10016542,Mar
1239,3,183.01,2008,10003795,Mar
1240,3,200.82,2008,10026023,Mar
1241,3,211.97,2008,10026861,Mar
1242,3,212.77,2008,10019900,Mar
1243,3,219.57,2008,10021179,Mar
1244,3,234.07,2008,10000466,Mar
1245,3,234.22,2008,10021185,Mar
1246,3,239.86,2008,10019678,Mar
1247,3,242.58,2008,10000480,Mar
1248,3,243.71,2008,10024541,Mar
1249,3,250.02,2008,10007564,Mar
1250,3,286.42,2008,10026336,Mar
1251,3,298.29,2008,10025249,Mar
1252,3,299.27,2008,10013252,Mar
1253,3,316.11,2008,10016045,Mar
1254,3,338.32,2008,10022166,Mar
1255,3,347.08,2008,10025061,Mar
1256,3,350.95,2008,10019109,Mar
1257,3,354.64,2008,10025252,Mar
1258,3,360.39,2008,10014804,Mar
1259,3,365.22,2008,10009672,Mar
1260,3,366.27,2008,10010969,Mar
1261,3,377.75,2008,10026522,Mar
1262,3,397.05,2008,10024499,Mar
1263,3,411.56,2008,10025284,Mar
1264,3,412.3,2008,10000475,Mar
1265,3,414.49,2008,10026062,Mar
1266,3,425.46,2008,10025758,Mar
1267,3,447.01,2008,10023489,Mar
1268,3,452.72,2008,10009654,Mar
1269,3,452.84,2008,10026268,Mar
1270,3,458.06,2008,10020909,Mar
1271,3,489.58,2008,10013011,Mar
1272,3,495.25,2008,10025248,Mar
1273,3,499.09,2008,10021936,Mar
1274,3,517.66,2008,10000473,Mar
1275,3,522.21,2008,10021411,Mar
1276,3,534.9,2008,10014495,Mar
1277,3,536.16,2008,10025289,Mar
1278,3,568.99,2008,10022423,Mar
1279,3,607.29,2008,10025051,Mar
1280,3,639.1,2008,10025238,Mar
1281,3,661.84,2008,10027082,Mar
1282,3,676.67,2008,10017576,Mar
1283,3,684.03,2008,10025036,Mar
1284,3,690.05,2008,10013232,Mar
1285,3,692.39,2008,10007117,Mar
1286,3,714.14,2008,10022240,Mar
1287,3,777.82,2008,10007122,Mar
1288,3,782.48,2008,10014779,Mar
1289,3,787.45,2008,10022456,Mar
1290,3,858.83,2008,10014739,Mar
1291,3,880.41,2008,10023793,Mar
1292,3,916.32,2008,10021996,Mar
1293,3,918.78,2008,10007566,Mar
1294,3,947.87,2008,10022764,Mar
1295,3,973.81,2008,10019880,Mar
1296,3,980.22,2008,10019909,Mar
1297,3,1024.68,2008,10010935,Mar
1298,3,1106.2,2008,10025305,Mar
1299,3,1111.5,2008,10024725,Mar
1300,3,1120.45,2008,10009669,Mar
1301,3,1127.75,2008,10021422,Mar
1302,3,1163.65,2008,10006862,Mar
1303,3,1210.6,2008,10025033,Mar
1304,3,1257.44,2008,10020931,Mar
1305,3,1441.49,2008,10014803,Mar
1306,3,1487.41,2008,10016548,Mar
1307,3,1489.2,2008,10015275,Mar
1308,3,1496.9,2008,10002489,Mar
1309,3,1511.29,2008,10025304,Mar
1310,3,1537.34,2008,10007123,Mar
1311,3,1541.84,2008,10019388,Mar
1312,3,1628.38,2008,10022431,Mar
1313,3,1670.78,2008,10025583,Mar
1314,3,1697.57,2008,10023783,Mar
1315,3,1711.68,2008,10012234,Mar
1316,3,1742.24,2008,10014264,Mar
1317,3,1938.99,2008,10011981,Mar
1318,3,1953.2,2008,10020663,Mar
1319,3,1982.77,2008,10000457,Mar
1320,3,1996.23,2008,10000481,Mar
1321,3,2020.56,2008,10020914,Mar
1322,3,2034.61,2008,10000455,Mar
1323,3,2122.49,2008,10002709,Mar
1324,3,2128.47,2008,10026560,Mar
1325,3,2210.11,2008,10026078,Mar
1326,3,2216.13,2008,10023241,Mar
1327,3,2341.45,2008,10018665,Mar
1328,3,2347.51,2008,10009653,Mar
1329,3,2349.26,2008,10015793,Mar
1330,3,2378.35,2008,10009679,Mar
1331,3,2478.48,2008,10020715,Mar
1332,3,2563.97,2008,10010897,Mar
1333,3,2599.79,2008,10005043,Mar
1334,3,2627.9,2008,10019897,Mar
1335,3,2660.43,2008,1000601,Mar
1336,3,2685.2,2008,10027381,Mar
1337,3,2831.01,2008,10025288,Mar
1338,3,2876.83,2008,10017553,Mar
1339,3,2895.34,2008,10014043,Mar
1340,3,2898.82,2008,10022725,Mar
1341,3,2923.79,2008,10016047,Mar
1342,3,2928.7,2008,10025778,Mar
1343,3,3002.44,2008,10024999,Mar
1344,3,3045.07,2008,10024034,Mar
1345,3,3129.64,2008,10025049,Mar
1346,3,3138.63,2008,10023275,Mar
1347,3,3156.81,2008,10014471,Mar
1348,3,3188.06,2008,10025267,Mar
1349,3,3245.51,2008,10019682,Mar
1350,3,3317.3,2008,10025791,Mar
1351,3,3351.08,2008,10026334,Mar
1352,3,3354.57,2008,10000478,Mar
1353,3,3363.27,2008,10018146,Mar
1354,3,3437.51,2008,10000469,Mar
1355,3,3567.52,2008,10004256,Mar
1356,3,3646.46,2008,10021139,Mar
1357,3,3952.37,2008,10027119,Mar
1358,3,3979.7,2008,10020446,Mar
1359,3,4000.11,2008,10024262,Mar
1360,3,4577.42,2008,10000460,Mar
1361,3,4662.2,2008,10009631,Mar
1362,3,4820.92,2008,10002765,Mar
1363,3,5034.94,2008,10000472,Mar
1364,3,5065.76,2008,10026606,Mar
1365,3,5158.31,2008,10011997,Mar
1366,3,5159.5,2008,10014469,Mar
1367,3,5163.55,2008,10009907,Mar
1368,3,5253.04,2008,10008134,Mar
1369,3,5272.66,2008,10007591,Mar
1370,3,5329.99,2008,10025515,Mar
1371,3,5353.65,2008,10023778,Mar
1372,3,5482.99,2008,10023003,Mar
1373,3,5635.37,2008,10015030,Mar
1374,3,5640.93,2008,10021175,Mar
1375,3,5688.68,2008,10014802,Mar
1376,3,5738.12,2008,10019942,Mar
1377,3,5932.14,2008,10011398,Mar
1378,3,5938.53,2008,10005006,Mar
1379,3,6192.24,2008,10023516,Mar
1380,3,6235.6,2008,10018868,Mar
1381,3,6423.84,2008,10016564,Mar
1382,3,6436.84,2008,10027560,Mar
1383,3,6994.0,2008,10025243,Mar
1384,3,7136.51,2008,10010886,Mar
1385,3,7211.19,2008,10024255,Mar
1386,3,7294.56,2008,10017290,Mar
1387,3,7361.86,2008,10011734,Mar
1388,3,7408.71,2008,10010887,Mar
1389,3,7691.87,2008,10026581,Mar
1390,3,7711.23,2008,10023703,Mar
1391,3,7712.49,2008,10025560,Mar
1392,3,8361.33,2008,10016807,Mar
1393,3,8527.57,2008,10025247,Mar
1394,3,9059.49,2008,10025269,Mar
1395,3,9234.77,2008,10015011,Mar
1396,3,9631.93,2008,10022746,Mar
1397,3,9698.61,2008,10025063,Mar
1398,3,9796.9,2008,10019665,Mar
1399,3,9832.3,2008,10018644,Mar
1400,3,10293.24,2008,10022168,Mar
1401,3,10352.73,2008,10016858,Mar
1402,3,10872.54,2008,10004255,Mar
1403,3,11058.47,2008,10021412,Mar
1404,3,11209.42,2008,10006037,Mar
1405,3,11213.83,2008,10024270,Mar
1406,3,11513.45,2008,10010914,Mar
1407,3,12189.94,2008,10007309,Mar
1408,3,12483.09,2008,10025039,Mar
1409,3,12686.64,2008,10018603,Mar
1410,3,13081.82,2008,10018628,Mar
1411,3,13348.36,2008,10015267,Mar
1412,3,13389.67,2008,10022201,Mar
1413,3,13674.82,2008,10025251,Mar
1414,3,14360.08,2008,10019410,Mar
1415,3,15593.88,2008,10024550,Mar
